host	start	end	text	target	note	src
彼前4:1#4	13	14	2	彼前4:2	-	bare
彼前4:1#4	50	56	一18～19	彼前1:18	-	chapter
彼前4:1#4	95	98	3～4	彼前4:3	-	bare
彼前4:1#4	152	153	6	彼前4:6	-	bare
彼前4:2#1	18	21	一18	彼前1:18	-	chapter
彼前4:2#1	37	40	一15	彼前1:15	-	chapter
彼前4:2#1	50	53	二12	彼前2:12	-	chapter
彼前4:2#1	70	72	三2	彼前3:2	-	chapter
彼前4:2#1	85	88	三16	彼前3:16	-	chapter
彼前4:3#3	11	14	一18	彼前1:18	-	chapter
彼前4:4#1	29	30	2	彼前4:2	-	bare
彼前4:4#1	40	43	一18	彼前1:18	-	chapter
彼前4:4#1	54	55	3	彼前4:3	-	bare
彼前4:4#3	41	42	2	彼前4:2	-	bare
彼前4:4#3	123	125	12	彼前4:12	-	bare
彼前4:4#4	18	23	徒十三45	徒13:45	-	book
彼前4:4#4	24	29	彼前二12	彼前2:12	-	book
彼前4:4#4	30	33	三16	彼前3:16	-	chapter
彼前4:5#1	21	22	4	彼前4:4	-	bare
彼前4:5#1	29	30	3	彼前4:3	-	bare
彼前4:5#2	35	43	太二五31～46	太25:31	-	book
彼前4:5#2	69	77	啟二十11～15	啟20:11	-	book
彼前4:5#2	90	92	6節	彼前4:6	-	bare
彼前4:5#2	117	119	17	彼前4:17	-	bare
彼前4:5#2	122	127	一17註2	彼前1:17	2	chapter
彼前4:6#1	35	37	一6	彼前1:6	-	chapter
彼前4:6#1	38	44	二18～21	彼前2:18	-	chapter
彼前4:6#1	45	51	三16～17	彼前3:16	-	chapter
彼前4:6#1	52	58	四12～19	彼前4:12	-	chapter
彼前4:6#1	96	98	17	彼前4:17	-	bare
彼前4:6#1	237	242	17～18	彼前4:17	-	bare
彼前4:6#2	1	6	一17註2	彼前1:17	2	chapter
彼前4:6#3	21	24	約三6	約3:6	-	book
彼前4:6#3	25	32	羅八10～11	羅8:10	-	book
彼前4:6#3	54	57	羅八4	羅8:4	-	book
彼前4:7#1	50	51	2	彼前4:2	-	bare
彼前4:7#3	46	51	太二六41	太26:41	-	book
彼前4:7#3	52	57	路二一36	路21:36	-	book
彼前4:7#3	60	64	五8註1	彼前5:8	1	chapter
彼前4:10#2	1	6	一2註12	彼前1:2	12	chapter
彼前4:10#2	7	12	五10註2	彼前5:10	2	chapter
彼前4:10#2	59	65	林後十三14	林後13:14	-	book
彼前4:10#2	66	69	十二9	林後12:9	-	chapter
彼前4:11#1	17	20	10節	彼前4:10	-	bare
彼前4:11#2	28	32	腓一19	腓1:19	-	book
彼前4:11#2	33	36	四13	腓4:13	-	chapter
彼前4:12#1	26	31	箴二七21	箴27:21	-	book
彼前4:12#1	32	37	詩六六10	詩66:10	-	book
彼前4:12#1	40	42	一7	彼前1:7	-	chapter
彼前4:12#1	116	121	17～19	彼前4:17	-	bare
彼前4:12#3	1	4	4註3	彼前4:4	3	bare
彼前4:14#1	39	43	約三15	約3:15	-	book
彼前4:14#1	53	57	徒十九5	徒19:5	-	book
彼前4:14#1	68	72	加三27	加3:27	-	book
彼前4:14#1	84	89	林前一30	林前1:30	-	book
彼前4:14#1	99	104	林前六17	林前6:17	-	book
彼前4:14#1	137	139	13	彼前4:13	-	bare
彼前4:14#1	152	156	腓三10	腓3:10	-	book
彼前4:14#2	47	50	羅一4	羅1:4	-	book
彼前4:14#2	105	107	13	彼前4:13	-	bare
哀1:1#1	18	21	二11	哀2:11	-	chapter
哀1:1#1	22	25	三48	哀3:48	-	chapter
哀1:1#1	26	29	耶九1	耶9:1	-	book
哀1:1#1	127	133	耶四十1～6	耶40:1	-	book
彼前4:16#1	152	157	徒十一26	徒11:26	-	book
彼前4:17#1	129	134	一17註2	彼前1:17	2	chapter
彼前4:17#2	17	19	二5	彼前2:5	-	chapter
彼前4:17#2	20	23	來三6	來3:6	-	book
彼前4:17#2	24	29	提前三15	提前3:15	-	book
彼前4:17#2	30	34	弗二19	弗2:19	-	book
彼前4:17#2	131	136	彼後一11	彼後1:11	-	book
彼前4:17#3	84	86	一1	彼前1:1	-	chapter
彼前4:18#1	18	21	羅五1	羅5:1	-	book
彼前4:18#1	35	38	腓三9	腓3:9	-	book
彼前4:18#1	39	44	林後五21	林後5:21	-	book
彼前4:18#1	45	49	啟十九8	啟19:8	-	book
彼前4:18#2	46	50	帖前五3	帖前5:3	-	book
彼前4:18#2	51	55	8與註2	帖前5:8	2	bare
彼前4:18#3	52	59	帖後一6～10	帖後1:6	-	book
彼前4:19#1	31	34	三17	彼前3:17	-	chapter
彼前4:19#1	35	38	二15	彼前2:15	-	chapter
彼前4:19#1	39	43	帖前三3	帖前3:3	-	book
彼前4:19#4	24	28	太十28	太10:28	-	book
彼前4:19#5	102	107	路二三46	路23:46	-	book
彼前4:19#6	68	72	太十30	太10:30	-	book
彼前4:19#6	92	94	五7	彼前5:7	-	chapter
彼前5:1#1	3	8	1～11節	彼前5:1	-	bare
彼前5:1#1	13	19	四12～19	彼前4:12	-	chapter
彼前5:1#1	54	57	1～4	彼前5:1	-	bare
彼前5:1#1	66	67	5	彼前5:5	-	bare
彼前5:1#1	78	82	6～11	彼前5:6	-	bare
彼前5:1#2	15	20	太十1～4	太10:1	-	book
彼前5:1#2	21	25	徒一13	徒1:13	-	book
彼前5:1#2	50	53	約貳1	約貳1:1	-	book
彼前5:1#2	54	57	約參1	約參1:1	-	book
彼前5:1#2	58	62	徒十五6	徒15:6	-	book
彼前5:1#2	63	70	二一17～18	徒21:17	-	chapter
彼前5:1#3	18	21	徒一8	徒1:8	-	book
彼前5:1#3	51	55	徒五32	徒5:32	-	book
彼前5:1#3	56	59	十39	徒10:39	-	chapter
彼前5:1#3	83	88	徒二二20	徒22:20	-	book
彼前5:1#3	89	95	林後一8～9	林後1:8	-	book
彼前5:1#3	96	102	四10～11	林後4:10	-	chapter
彼前5:1#3	103	107	十一23	林後11:23	-	chapter
彼前5:1#3	108	114	林前十五31	林前15:31	-	book
彼前5:1#3	128	131	四13	彼前4:13	-	chapter
彼前5:1#3	144	148	腓三10	腓3:10	-	book
彼前5:1#4	35	39	羅八17	羅8:17	-	book
彼前5:1#4	56	59	一11	彼前1:11	-	chapter
彼前5:1#4	60	65	路二四26	路24:26	-	book
彼前5:1#5	11	17	提前三2註1	提前3:2	1	book
彼前5:1#5	34	39	來十三17	來13:17	-	book
彼前5:2#1	28	32	西一24	西1:24	-	book
彼前5:2#1	52	53	4	彼前5:4	-	bare
彼前5:2#2	13	18	徒二十28	徒20:28	-	book
彼前5:2#2	32	37	路十二32	路12:32	-	book
彼前5:2#2	68	76	太十三31～32	太13:31	-	book
彼前5:3#1	12	17	太二十25	太20:25	-	book
彼前5:3#1	54	62	太二十26～27	太20:26	-	book
彼前5:3#1	63	70	二三10～11	太23:10	-	chapter
彼前5:3#1	107	112	帖前五12	帖前5:12	-	book
彼前5:3#1	113	118	提前五17	提前5:17	-	book
彼前5:3#4	1	4	2註2	彼前5:2	2	bare
彼前5:4#1	24	29	林前九25	林前9:25	-	book
彼前5:4#1	30	34	提後四8	提後4:8	-	book
彼前5:4#1	96	101	彼後一11	彼後1:11	-	book
哀3:1#1	104	110	林後十一29	林後11:29	-	book
哀3:22#1	85	91	耶二三5～6	耶23:5	-	book
哀3:22#1	92	95	6註3	耶23:6	3	bare
哀3:23#2	61	68	創十五1～21	創15:1	-	book
哀3:23#2	69	75	十七1～22	創17:1	-	chapter
哀3:23#2	76	81	二六1～4	創26:1	-	chapter
哀3:23#2	82	89	三五11～12	創35:11	-	chapter
哀3:24#1	31	35	西一12	西1:12	-	book
哀3:24#1	36	38	27	西1:27	-	bare
哀3:24#1	115	120	22～23	哀3:22	-	bare
哀3:24#1	162	167	23～25	哀3:23	-	bare
哀3:24#1	168	170	55	哀3:55	-	bare
哀3:55#1	1	7	創四26註2	創4:26	2	book
彼前5:5#1	5	7	1節	彼前5:1	-	bare
彼前5:5#3	93	99	約十三4～7	約13:4	-	book
彼前5:5#3	104	107	一13	彼前1:13	-	chapter
彼前5:5#6	33	38	一2註12	彼前1:2	12	chapter
彼前5:5#6	39	44	四10註2	彼前4:10	2	chapter
彼前5:6#1	30	32	10	彼前5:10	-	bare
彼前5:8#1	55	59	四7註3	彼前4:7	3	chapter
彼前5:8#3	26	33	啟十二9～10	啟12:9	-	book
彼前5:8#3	34	37	9註4	啟12:9	4	bare
彼前5:8#4	1	6	太四1註2	太4:1	2	book
彼前5:8#7	34	35	6	彼前5:6	-	bare
彼前5:8#7	45	46	7	彼前5:7	-	bare
彼前5:8#7	133	138	路二二31	路22:31	-	book
彼前5:9#4	1	6	二17註1	彼前2:17	1	chapter
彼前5:10#2	175	180	一2註12	彼前1:2	12	chapter
彼前5:10#2	181	186	四10註2	彼前4:10	2	chapter
彼前5:10#3	212	214	一2	彼前1:2	-	chapter
彼前5:10#3	329	331	12	彼前5:12	-	bare
彼前5:10#6	1	8	林後十三9註2	林後13:9	2	book
彼前5:10#7	13	18	路二二32	路22:32	-	book
彼前5:10#9	113	115	一2	彼前1:2	-	chapter
彼前5:12#1	13	14	1	彼前5:1	-	bare
彼前5:12#2	7	10	10節	彼前5:10	-	bare
彼前5:12#2	113	115	10	彼前5:10	-	bare
彼前5:12#2	116	118	一2	彼前1:2	-	chapter
彼前5:12#2	119	122	四10	彼前4:10	-	chapter
彼前5:12#2	151	154	二21	彼前2:21	-	chapter
彼前5:12#2	155	161	三14～17	彼前3:14	-	chapter
彼前5:12#2	162	168	四12～16	彼前4:12	-	chapter
彼前5:12#2	216	218	10	彼前5:10	-	bare
彼前5:13#1	127	129	一1	彼前1:1	-	chapter
彼前5:13#1	161	166	提後一17	提後1:17	-	book
彼前5:13#1	194	199	徒十九21	徒19:21	-	book
彼前5:13#1	200	204	二八14	徒28:14	-	chapter
彼前5:13#1	205	207	16	徒28:16	-	bare
彼前5:13#1	208	211	羅一7	羅1:7	-	book
彼前5:13#1	212	214	15	羅1:15	-	bare
彼前5:13#1	257	261	啟十七5	啟17:5	-	book
彼前5:13#1	262	265	十八2	啟18:2	-	chapter
彼前5:13#2	34	38	林前九5	林前9:5	-	book
彼前5:13#3	11	16	徒十二12	徒12:12	-	book
彼前5:13#3	17	19	25	徒12:25	-	bare
彼前5:13#3	62	67	提後四11	提後4:11	-	book
彼前5:14#1	39	41	一2	彼前1:2	-	chapter
彼前5:14#1	50	53	四10	彼前4:10	-	chapter
彼前5:14#1	62	64	10	彼前5:10	-	bare
彼前5:14#1	74	76	12	彼前5:12	-	bare
彼前5:14#2	17	20	三16	彼前3:16	-	chapter
彼前5:14#2	21	24	五10	彼前5:10	-	chapter
彼前5:14#2	52	57	林前一30	林前1:30	-	book
彼前5:14#2	58	61	約三5	約3:5	-	book
彼前5:14#2	62	66	加三27	加3:27	-	book
彼前5:14#2	67	70	羅六3	羅6:3	-	book
彼前5:14#2	87	92	太二八19	太28:19	-	book
彼前5:14#2	106	111	林前六17	林前6:17	-	book
哀5:19#1	1	6	1～18節	哀5:1	-	bare
哀5:19#1	136	142	三22～23	哀3:22	-	chapter
哀5:19#1	225	230	來十二28	來12:28	-	book
哀5:19#1	231	235	啟二二3	啟22:3	-	book
哀5:20#1	6	9	19節	哀5:19	-	bare
哀5:20#1	20	26	20～22節	哀5:20	-	bare
哀5:21#1	105	110	亞十二10	亞12:10	-	book
哀5:21#1	111	116	羅十一26	羅11:26	-	book
哀5:21#1	117	120	啟一7	啟1:7	-	book
哀5:22#1	43	48	太十九28	太19:28	-	book
哀5:22#1	49	53	徒三21	徒3:21	-	book
哀5:22#1	98	103	三25註1	哀3:25	1	chapter
哀5:22#1	107	113	20～22節	哀5:20	-	bare
彼後1:1#2	29	36	約一41～42	約1:41	-	book
彼後1:1#3	13	17	彼前一1	彼前1:1	-	book
彼後1:1#6	155	158	腓二8	腓2:8	-	book
彼後1:1#6	170	174	來九12	來9:12	-	book
彼後1:1#6	186	190	羅五18	羅5:18	-	book
彼後1:1#6	231	238	羅三24～25	羅3:24	-	book
彼後1:1#6	248	252	羅三30	羅3:30	-	book
彼後1:1#6	264	268	羅三26	羅3:26	-	book
彼後1:1#8	16	20	書十三6	書13:6	-	book
彼後1:1#8	21	26	十四1～5	書14:1	-	chapter
彼後1:1#8	27	31	十九51	書19:51	-	chapter
彼後1:1#8	49	50	3	彼後1:3	-	bare
彼後1:1#8	87	88	4	彼後1:4	-	bare
彼後1:1#10	12	16	來十一1	來11:1	-	book
彼後1:1#10	58	59	3	彼後1:3	-	bare
彼後1:1#10	99	105	提前一1註1	提前1:1	1	book
彼後1:2#4	38	39	1	彼後1:1	-	bare
彼後1:3#1	187	190	創二9	創2:9	-	book
彼後1:3#1	191	196	16～17	創2:16	-	bare
彼後1:3#1	213	218	創三1～6	創3:1	-	book
彼後1:3#1	339	346	彼後一4～11	彼後1:4	-	book
彼後1:3#4	36	39	1～2	彼後1:1	-	bare
彼後1:3#4	81	83	16	彼後1:16	-	bare
彼後1:3#4	84	88	約一14	約1:14	-	book
彼後1:3#6	8	13	腓四8註7	腓4:8	7	book
彼後1:3#9	1	7	提前二2註1	提前2:2	1	book
彼後1:3#10	42	46	林後三6	林後3:6	-	book
彼後1:3#10	47	49	17	林後3:17	-	bare
彼後1:3#10	50	53	約三6	約3:6	-	book
彼後1:3#10	54	58	羅八11	羅8:11	-	book
彼後1:4#2	67	72	太二八20	太28:20	-	book
彼後1:4#2	73	77	約六57	約6:57	-	book
彼後1:4#2	78	84	七38～39	約7:38	-	chapter
彼後1:4#2	85	91	十28～29	約10:28	-	chapter
彼後1:4#2	92	99	十四19～20	約14:19	-	chapter
彼後1:4#2	100	102	23	約14:23	-	bare
彼後1:4#2	103	106	十五5	約15:5	-	chapter
彼後1:4#2	107	114	十六13～15	約16:13	-	chapter
彼後1:4#4	33	41	彼前一18～19	彼前1:18	-	book
彼後1:4#4	58	63	彼前二11	彼前2:11	-	book
彼後1:4#4	81	85	彼前四2	彼前4:2	-	book
彼後1:4#4	209	213	5～7節	彼後1:5	-	bare
彼後1:4#6	1	5	二1註5	彼後2:1	5	chapter
彼後1:4#7	54	58	約三15	約3:15	-	book
彼後1:4#7	59	63	加三27	加3:27	-	book
彼後1:4#7	64	69	太二八19	太28:19	-	book
結1:1#1	31	36	民四2～3	民4:2	-	book
結1:1#1	37	42	代上二三3	代上23:3	-	book
結1:1#1	44	48	路三23	路3:23	-	book
結1:1#1	98	106	林前二14～15	林前2:14	-	book
結1:1#1	107	111	三1～2	林前3:1	-	chapter
結1:1#2	56	61	賽八7～8	賽8:7	-	book
結1:1#2	154	160	創二12註1	創2:12	1	book
結1:1#3	15	23	創二八11～17	創28:11	-	book
結1:1#3	24	31	太三16～17	太3:16	-	book
結1:1#3	32	36	徒七56	徒7:56	-	book
結1:1#3	88	89	3	結1:3	-	bare
結1:1#4	39	44	弗三3～5	弗3:3	-	book
結1:1#4	45	49	啟一10	啟1:10	-	book
結1:1#4	50	52	四2	啟4:2	-	chapter
結1:1#4	53	56	十七3	啟17:3	-	chapter
結1:1#4	57	61	二一10	啟21:10	-	chapter
結1:1#4	160	166	三10～11	結3:10	-	chapter
結1:2#1	5	6	1	結1:1	-	bare
結1:2#1	36	44	王下二四8～16	王下24:8	-	book
結1:2#1	149	160	王下二四17～二五21	王下24:17	-	book
結1:3#1	13	19	創十一1～9	創11:1	-	book
結1:3#1	58	62	十二13	結12:13	-	chapter
結1:3#1	111	116	徒七2～4	徒7:2	-	book
結1:3#2	17	20	四十4	結40:4	-	chapter
結1:3#2	99	106	林前二9～13	林前2:9	-	book
結1:3#3	131	134	十二6	結12:6	-	chapter
結1:3#3	135	137	11	結12:11	-	bare
結1:3#3	138	142	二四24	結24:24	-	chapter
結1:3#3	143	145	27	結24:27	-	bare
結1:3#4	102	103	1	結1:1	-	bare
結1:3#5	67	73	王上十八46	王上18:46	-	book
結1:4#1	47	50	徒二2	徒2:2	-	book
結1:4#1	51	53	4上	徒2:4	-	bare
結1:4#1	94	99	耶四九36	耶49:36	-	book
結1:4#1	100	103	啟七1	啟7:1	-	book
結1:4#1	139	145	三七9～10	結37:9	-	chapter
結1:4#1	146	151	約三6～8	約3:6	-	book
結1:4#1	152	158	徒二2～21	徒2:2	-	book
結1:4#2	15	22	詩七五6～7上	詩75:6	-	book
結1:4#2	23	28	賽十四13	賽14:13	-	book
結1:4#3	38	43	出十三21	出13:21	-	book
結1:4#3	44	51	四十34～35	出40:34	-	chapter
結1:4#3	52	57	箴十六15	箴16:15	-	book
結1:4#3	58	64	林前十1～2	林前10:1	-	book
結1:4#4	22	26	申四24	申4:24	-	book
結1:4#4	27	32	來十二29	來12:29	-	book
結1:4#4	127	132	賽六5～7	賽6:5	-	book
結1:4#4	133	137	約壹一7	約壹1:7	-	book
結1:4#5	114	120	啟二二1註5	啟22:1	5	book
結1:4#5	293	299	約壹一7註4	約壹1:7	4	book
結1:5#1	94	99	賽十一12	賽11:12	-	book
結1:5#1	100	105	耶四九36	耶49:36	-	book
結1:5#1	106	109	啟七1	啟7:1	-	book
結1:5#2	41	43	26	結1:26	-	bare
結1:5#2	92	96	創一26	創1:26	-	book
結1:5#2	97	102	詩八4～8	詩8:4	-	book
結1:6#1	1	5	10註1	結1:10	1	bare
結1:6#2	26	28	10	結1:10	-	bare
結1:6#2	66	70	出十九4	出19:4	-	book
結1:6#2	71	76	賽四十31	賽40:31	-	book
結1:6#2	77	83	林前十五10	林前15:10	-	book
結1:6#2	84	89	林後一12	林後1:12	-	book
結1:6#2	90	92	四7	林後4:7	-	chapter
結1:6#2	93	96	十二9	林後12:9	-	chapter
結1:7#1	60	65	林後一12	林後1:12	-	book
結1:7#1	66	68	四2	林後4:2	-	chapter
結1:7#1	69	73	太五37	太5:37	-	book
結1:7#1	74	81	二一23～27	太21:23	-	chapter
結1:7#1	82	87	林前四21	林前4:21	-	book
結1:7#1	88	95	加二11～14	加2:11	-	book
結1:7#1	156	162	腓一9～10	腓1:9	-	book
結1:7#1	164	170	利十一3註1	利11:3	1	book
結1:7#1	225	231	啟一15註1	啟1:15	1	book
結1:7#1	250	254	詩二九6	詩29:6	-	book
結1:7#1	255	258	瑪四2	瑪4:2	-	book
結1:7#1	292	295	羅六4	羅6:4	-	book
結1:7#1	296	298	七6	羅7:6	-	chapter
結1:8#1	29	34	徒二十34	徒20:34	-	book
結1:8#1	59	64	林後一12	林後1:12	-	book
結1:8#1	65	71	林前十五10	林前15:10	-	book
結1:9#1	1	5	11註2	結1:11	2	bare
結1:9#2	1	5	12註1	結1:12	1	bare
結1:10#1	11	12	6	結1:6	-	bare
結1:10#1	72	75	啟五5	啟5:5	-	book
結1:10#1	76	80	羅五17	羅5:17	-	book
結1:10#1	110	116	林前十五10	林前15:10	-	book
結1:10#1	117	119	58	林前15:58	-	bare
結1:10#1	120	125	徒二十24	徒20:24	-	book
結1:10#1	126	130	腓二30	腓2:30	-	book
結1:10#1	157	161	約六15	約6:15	-	book
結1:10#1	162	169	腓四12～13	腓4:12	-	book
結1:10#1	205	214	林前十二12與註2	林前12:12	2	book
結1:10#1	318	323	太一1註1	太1:1	1	book
結1:11#2	0	3	11節	結1:11	-	bare
結1:11#2	5	8	14節	結1:14	-	bare
結1:11#2	152	160	出二六26～29	出26:26	-	book
結1:11#3	48	54	林前十五10	林前15:10	-	book
結1:11#3	55	60	林後一12	林後1:12	-	book
結1:11#3	61	63	四7	林後4:7	-	chapter
結1:11#3	89	93	詩十七8	詩17:8	-	book
結1:11#3	94	97	五七1	詩57:1	-	chapter
結1:11#3	98	101	六三7	詩63:7	-	chapter
結1:11#3	102	105	九一4	詩91:4	-	chapter
結1:11#3	106	112	林後十二9下	林後12:9	-	book
結1:11#3	125	126	5	結1:5	-	bare
結1:12#1	135	136	9	結1:9	-	bare
結1:12#1	184	190	羅十二4～8	羅12:4	-	book
結1:12#1	191	200	林前十二14～30	林前12:14	-	book
結1:12#1	201	207	弗四7～16	弗4:7	-	book
結1:12#1	369	374	4～12節	結1:4	-	bare
結1:12#2	33	37	加五16	加5:16	-	book
結1:12#2	38	40	25	加5:25	-	bare
結1:12#2	50	53	羅八4	羅8:4	-	book
結1:13#1	43	48	來十二29	來12:29	-	book
結1:13#1	50	56	出三2與註2	出3:2	2	book
結1:13#1	82	86	啟四5下	啟4:5	-	book
結1:13#1	119	121	26	結1:26	-	bare
結1:15#2	21	25	弗一10	弗1:10	-	book
結1:15#2	26	28	三9	弗3:9	-	chapter
結1:15#2	29	33	提前一4	提前1:4	-	book
結1:16#1	18	21	但十6	但10:6	-	book
結1:16#2	41	46	林前四17	林前4:17	-	book
結1:16#2	47	50	七17	林前7:17	-	chapter
結1:16#2	51	55	十一16	林前11:16	-	chapter
結1:16#2	56	60	十四33	林前14:33	-	chapter
結1:16#2	61	64	十六1	林前16:1	-	chapter
結1:16#2	65	70	帖前二14	帖前2:14	-	book
結1:16#2	72	77	啟二7註2	啟2:7	2	book
結1:16#2	78	83	一20註1	啟1:20	1	chapter
結1:16#3	35	39	雅五17	雅5:17	-	book
結1:17#1	33	37	12註1	結1:12	1	bare
結1:18#1	47	52	林前十五9	林前15:9	-	book
結1:18#1	53	58	林後十一5	林後11:5	-	book
結1:18#1	59	63	十二11	林後12:11	-	chapter
結1:18#1	64	70	弗三8～11	弗3:8	-	book
結1:20#1	7	9	19	結1:19	-	bare
結1:20#1	10	12	21	結1:21	-	bare
結1:20#1	45	50	林前六17	林前6:17	-	book
結1:22#1	2	7	4～21節	結1:4	-	bare
結1:22#1	143	148	徒二四16	徒24:16	-	book
結1:23#1	46	49	7註1	結1:7	1	bare
結1:23#2	38	44	林後三5～6	林後3:5	-	book
結1:23#2	45	48	十二9	林後12:9	-	chapter
結1:23#2	49	52	腓三3	腓3:3	-	book
結1:23#2	55	59	11註3	結1:11	3	bare
結1:24#1	70	74	徒二14	徒2:14	-	book
結1:25#1	47	53	出二一5～6	出21:5	-	book
結1:25#1	54	60	賽五十4～5	賽50:4	-	book
結1:25#1	61	68	路十38～42	路10:38	-	book
結1:26#1	89	96	太十一25註2	太11:25	2	book
結1:26#1	150	155	啟四2～3	啟4:2	-	book
結1:26#1	156	163	來四16與註1	來4:16	1	book
結1:26#1	165	170	提後四22	提後4:22	-	book
結1:26#2	33	38	出二四10	出24:10	-	book
結1:26#3	29	31	28	結1:28	-	bare
結1:26#3	85	88	約一1	約1:1	-	book
結1:26#3	89	91	14	約1:14	-	bare
結1:26#3	137	141	約六62	約6:62	-	book
結1:26#3	142	146	徒七56	徒7:56	-	book
結1:26#3	194	199	太十九28	太19:28	-	book
結1:26#3	200	204	啟二二1	啟22:1	-	book
結1:26#3	205	206	3	啟22:3	-	bare
結1:26#3	299	306	創一26～28	創1:26	-	book
結1:26#3	351	354	5註2	結1:5	2	bare
結1:26#3	372	380	提前三15～16	提前3:15	-	book
結1:26#3	469	474	來二6～9	來2:6	-	book
結1:26#3	495	502	來二10～12	來2:10	-	book
結1:26#3	503	507	啟三21	啟3:21	-	book
結1:26#3	508	511	二二5	啟22:5	-	chapter
結1:27#1	153	156	4註4	結1:4	4	bare
結1:27#1	207	212	來十二29	來12:29	-	book
結1:27#1	252	255	4註5	結1:4	5	bare
結1:28#1	88	94	創九13註1	創9:13	1	book
結1:28#1	199	205	創三24註1	創3:24	1	book
結1:28#1	259	264	林前一30	林前1:30	-	book
結1:28#1	368	376	啟二一19～20	啟21:19	-	book
結1:28#1	435	442	啟二一19註1	啟21:19	1	book
彼後1:5#2	16	17	1	彼後1:1	-	bare
彼後1:5#3	1	7	腓一19註3	腓1:19	3	book
彼後1:5#3	8	12	5～7節	彼後1:5	-	bare
彼後1:5#3	14	18	3～4節	彼後1:3	-	bare
彼後1:5#4	8	13	腓四8註7	腓4:8	7	book
彼後1:5#4	34	37	3註6	彼後1:3	6	bare
彼後1:5#5	31	34	2～3	彼後1:2	-	bare
彼後1:5#5	35	36	8	彼後1:8	-	bare
彼後1:5#5	85	88	3～4	彼後1:3	-	bare
彼後1:7#1	74	79	彼前二17	彼前2:17	-	book
彼後1:7#1	80	82	三8	彼前3:8	-	chapter
彼後1:7#1	83	87	加六10	加6:10	-	book
彼後1:7#1	98	106	約十三34～35	約13:34	-	book
彼後1:7#1	115	123	約十五16～17	約15:16	-	book
彼後1:7#2	27	31	約壹四8	約壹4:8	-	book
彼後1:7#2	32	34	16	約壹4:16	-	bare
彼後1:7#2	63	70	羅十三8～10	羅13:8	-	book
彼後1:7#2	71	78	加五13～14	加5:13	-	book
彼後1:7#2	96	100	太五44	太5:44	-	book
彼後1:7#2	101	103	46	太5:46	-	bare
彼後1:7#2	119	120	3	彼後1:3	-	bare
彼後1:7#2	132	133	4	彼後1:4	-	bare
彼後1:7#2	229	230	8	彼後1:8	-	bare
彼後1:8#1	1	5	5～7節	彼後1:5	-	bare
彼後1:8#6	3	7	5～7節	彼後1:5	-	bare
彼後1:8#7	87	89	2節	彼後1:2	-	bare
彼後1:8#7	111	113	3節	彼後1:3	-	bare
彼後1:8#7	127	129	8節	彼後1:8	-	bare
彼後1:8#8	1	4	2註2	彼後1:2	2	bare
彼後1:9#1	1	4	8註1	彼後1:8	1	bare
彼後1:10#3	1	4	8註1	彼後1:8	1	bare
彼後1:11#2	26	29	3～7	彼後1:3	-	bare
彼後1:11#2	149	156	來十二28註1	來12:28	1	book
彼後1:11#3	20	27	但七13～14	但7:13	-	book
彼後1:11#3	42	50	路十九11～12	路19:11	-	book
彼後1:11#3	117	122	提後二12	提後2:12	-	book
彼後1:11#3	123	127	啟二十4	啟20:4	-	book
彼後1:11#3	128	129	6	啟20:6	-	bare
彼後1:11#3	173	178	彼前五10	彼前5:10	-	book
彼後1:11#3	179	187	帖前二12與註2	帖前2:12	2	book
彼後1:12#1	31	36	3～11節	彼後1:3	-	bare
彼後1:12#1	70	76	12～21節	彼後1:12	-	bare
彼後1:13#1	8	12	林後五1	林後5:1	-	book
彼後1:14#1	12	16	林後五4	林後5:4	-	book
彼後1:14#1	37	41	提後四6	提後4:6	-	book
彼後1:14#2	25	33	約二一15～19	約21:15	-	book
彼後1:16#4	26	28	17	彼後1:17	-	bare
彼後1:16#4	56	62	太十七1～2	太17:1	-	book
彼後1:16#4	63	67	路九32	路9:32	-	book
彼後1:16#5	101	108	路九26～36	路9:26	-	book
彼後1:17#1	15	22	路九34～35	路9:34	-	book
彼後1:17#1	45	50	出二五20	出25:20	-	book
彼後1:17#1	51	55	四十34	出40:34	-	chapter
結2:3#1	23	27	出十九6	出19:6	-	book
結2:3#1	46	51	十五1～8	結15:1	-	chapter
結2:3#1	52	56	十九10	結19:10	-	chapter
結2:3#1	71	74	十六8	結16:8	-	chapter
結2:3#1	75	78	二三4	結23:4	-	chapter
結2:3#1	112	116	出十九5	出19:5	-	book
結2:3#1	134	135	3	結2:3	-	bare
結2:3#1	146	147	6	結2:6	-	bare
結2:3#1	153	155	六9	結6:9	-	chapter
結2:3#1	156	160	十六15	結16:15	-	chapter
結2:3#1	161	165	二三30	結23:30	-	chapter
結2:3#1	170	171	6	結2:6	-	bare
結2:3#1	177	181	二二18	結22:18	-	chapter
結2:3#1	216	221	十四3～5	結14:3	-	chapter
結2:3#1	247	250	二五8	結25:8	-	chapter
結2:3#1	252	259	王上十一1～2	王上11:1	-	book
結2:3#1	260	267	十六30～31	王上16:30	-	chapter
結2:3#1	288	292	十一12	結11:12	-	chapter
結2:3#1	317	320	啟二4	啟2:4	-	book
結2:3#1	321	326	12～15	啟2:12	-	bare
結2:3#1	373	377	八2～4	結8:2	-	chapter
結2:3#1	378	380	10	結8:10	-	bare
結2:3#1	381	383	九3	結9:3	-	chapter
結2:3#1	396	403	二二17～22	結22:17	-	chapter
結2:3#1	424	428	二二29	結22:29	-	chapter
